spam,text
TRUE,Ur TONEXS subscription has been renewed and you have been charged å£4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*
FALSE,Ok I'm gonna head up to usf in like fifteen minutes
FALSE,Am i that much bad to avoid like this?
FALSE,Not from this campus. Are you in the library?
FALSE,"There're some people by mu, I'm at the table by lambda"
FALSE,No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...
FALSE,You flippin your shit yet?
FALSE,I wan but too early lei... Me outside now wun b home so early... Neva mind then...
FALSE,Dai i downloaded but there is only exe file which i can only run that exe after installing.
FALSE,Dear we got  &lt;#&gt;  dollars hi hi
FALSE,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz
FALSE,"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later."
FALSE,I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.
FALSE,Is she replying. Has boye changed his phone number
FALSE,Enjoy urself tmr...
FALSE,What r u cooking me for dinner?
FALSE,I'm not. She lip synced with shangela.
FALSE,"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?"
FALSE,Pls go there today  &lt;#&gt; . I dont want any excuses
FALSE,Does uncle timi help in clearing cars
FALSE,Ok thanx...
FALSE,Customer place i will call you.
FALSE,I can't believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight
FALSE,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?
FALSE,HI ITS KATE CAN U GIVE ME A RING ASAP XXX
FALSE,Er yep sure. Props?
FALSE,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -
FALSE,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt?
FALSE,Then what about further plan?
FALSE,Here got lots of hair dresser fr china.
FALSE,Already am squatting is the new way of walking
TRUE,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY å£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION"
FALSE,Simply sitting and watching match in office..
FALSE,ÌÏ got wat to buy tell us then Ì_ no need to come in again.
FALSE,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \KUDI\""yarasu dhina vaazhthukkal. .."""
FALSE,I love your ass! Do you enjoy doggy style? :)
FALSE,Up to Ì_... ÌÏ wan come then come lor... But i din c any stripes skirt...
FALSE,Please attend the phone:)
FALSE,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?"
FALSE,Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam
FALSE,I have no money 4 steve mate! !
FALSE,I'm still pretty weak today .. Bad day ?
FALSE,Thank you. I like you as well...
FALSE,Hey u still at the gym?
FALSE,How much it will cost approx . Per month.
TRUE,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play å£250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088"
FALSE,Me too baby! I promise to treat you well! I bet you will take good care of me...
TRUE,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18
TRUE,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic"
FALSE,Yun ah.now Ì_ wkg where?btw if Ì_ go nus sc. ÌÏ wana specialise in wad?
FALSE,Hey are you angry with me. Reply me dr.
FALSE,"Bill, as in: Are there any letters for me. i‰Ûªm expecting one from orange that isn‰Ûªt a bill but may still say orange on it."
FALSE,Those ducking chinchillas
FALSE,You want to go?
FALSE,HMM yeah if your not too grooved out! And im looking forward to my pound special :)
TRUE,"URGENT! Your mobile No 077xxx WON a å£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm"
FALSE,No problem with the renewal. I.ll do it right away but i dont know his details.
TRUE,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min
FALSE,At 4. Let's go to bill millers
FALSE,God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8
FALSE,No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans
FALSE,Yeah I can still give you a ride
FALSE,Can i get your opinion on something first?
FALSE,I'm gonna rip out my uterus.
FALSE,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!
FALSE,Honey boo I'm missing u.
FALSE,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
FALSE,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks!"
TRUE,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
FALSE,"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!"
FALSE,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !"
FALSE,Ambrith..madurai..met u in arun dha marrge..remembr?
FALSE,"It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day"
FALSE,I think i am disturbing her da
FALSE,You are right. Meanwhile how's project twins comin up
FALSE,"Total disappointment, when I texted you was the craziest shit got :("
FALSE,My battery is low babe
TRUE,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
FALSE,Sorry. || mail? ||
FALSE,Its sarcasm.. .nt scarcasim
FALSE,My uncles in Atlanta. Wish you guys a great semester.
TRUE,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend
FALSE,Yeah no probs - last night is obviously catching up with you... Speak soon
FALSE,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..
FALSE,Good morning princess! Happy New Year!
FALSE,Jus finish watching tv... U?
FALSE,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!"
FALSE,I said its okay. Sorry
FALSE,Discussed with your mother ah?
FALSE,Yes see ya not on the dot
FALSE,Aiyah e rain like quite big leh. If drizzling i can at least run home.
FALSE,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary"
FALSE,Hey tmr maybe can meet you at yck
TRUE,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+
FALSE,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night"
FALSE,Is there coming friday is leave for pongal?do you get any news from your work place.
FALSE,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now..."
FALSE,But pls dont play in others life.
FALSE,Yeah my usual guy's out of town but there're definitely people around I know
FALSE,It means u could not keep ur words.
FALSE,"A boy was late 2 home. His father: \POWER OF FRNDSHIP\"""""
FALSE,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?
TRUE,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx
FALSE,Good. do you think you could send me some pix? I would love to see your top and bottom...
FALSE,That's y u haf 2 keep me busy...
FALSE,"Cool, text me when you're parked"
FALSE,"Dude u knw also telugu..thts gud..k, gud nyt.."
FALSE,"Its ok., i just askd did u knw tht no?"
FALSE,We have pizza if u want
TRUE,"For ur chance to win a å£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk."
FALSE,Okay but i thought you were the expert
FALSE,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay
FALSE,Oh oh... Den muz change plan liao... Go back have to yan jiu again...
FALSE,Was actually about to send you a reminder today. Have a wonderful weekend
FALSE,Are u awake? Is there snow there?
FALSE,"I‰Û÷ve got some salt, you can rub it in my open wounds if you like!"
FALSE,You tell what happen dont behave like this to me. Ok no need to say
TRUE,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info"
FALSE,Do you like Italian food?
FALSE,"Yes, i'm small kid.. And boost is the secret of my energy.."
FALSE,Hey... Why dont we just go watch x men and have lunch... Haha
FALSE,Ok lor... Or u wan me go look 4 u?
FALSE,Hey we can go jazz power yoga hip hop kb and yogasana
FALSE,I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?
FALSE,"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that!"
FALSE,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park."
FALSE,U coming 2 pick me?
FALSE,"\Are you comingdown later?\"""""
FALSE,Hmmm:)how many players selected?
FALSE,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run."
FALSE,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.
FALSE,"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?"
FALSE,I am late. I will be there at
FALSE,You are a big chic. Common. Declare
TRUE,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net å£1.50pm approx 3mins
FALSE,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.
TRUE,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms
FALSE,Babe ? I lost you ... :-(
TRUE,We currently have a message awaiting your collection. To collect your message just call 08718723815.
FALSE,I havent lei.. Next mon can?
FALSE,All day working day:)except saturday and sunday..
FALSE,Gud ni8 dear..slp well..take care..swt dreams..Muah..
FALSE,Or I guess  &lt;#&gt;  min
FALSE,Sindu got job in birla soft ..
FALSE,"Sorry, I'll call later"
FALSE,I'm home. Ard wat time will u reach?
FALSE,U call me alter at 11 ok.
FALSE,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao..."
TRUE,+123 Congratulations - in this week's competition draw u have won the å£1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm
FALSE,Sounds great! Are you home now?
FALSE,"K, can I pick up another 8th when you're done?"
FALSE,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month
FALSE,"No, I decided that only people who care about stuff vote and caring about stuff is for losers"
FALSE,"Yeah I am, so I'll leave maybe 7ish?"
FALSE,We are okay. Going to sleep now. Later
FALSE,Every monday..nxt week vl be completing..
FALSE,K..k:)how about your training process?
FALSE,Gettin rdy to ship comp
FALSE,"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season."
FALSE,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies"
FALSE,Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.
TRUE,"Congratulations - Thanks to a good friend U have WON the å£2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate"
FALSE,Did you show him and wot did he say or could u not c him 4 dust?
TRUE,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!
